"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
327;-4.59531124626955;-4.64251502756039;-4.71625384143897;-4.01047266727891;-4.64494239130287;-4.45650436197291;-4.46701740302801;-4.54997380863763;-4.38695772001996;-4.1548911363043;-5.2034496220289;-4.54376174136685;-4.38397997041746;-4.09313648172097;-3.85542516195384;-3.85487195991544;-4.56349242401427;-4.10868415320333
328;-4.42000331135419;-4.6904689591521;-4.42586968743418;-4.02432104632657;-4.98293190270855;-4.09238011141062;-4.49697874850701;-4.20989191759552;-3.98781623735771;-4.17177719874702;-4.10007327996112;-4.12332923665598;-4.75058739989107;-4.1668370066869;-4.39366418232847;-5.28743600637074;-4.14840997241718;-4.44179053640999
329;-4.79258619806199;-4.90840066962509;-4.98046614481114;-4.13891014148037;-4.5564193010699;-4.48641541367812;-4.15253005215745;-4.51407539471114;-4.17824124780446;-3.63028123001981;-4.4967458869242;-4.4885844323446;-3.95205269706773;-4.51047205875226;-3.93156534153829;-4.56576760670091;-4.61490810151347;-5.36780583998656
330;-4.46240603302208;-4.66047612529988;-4.50305274171051;-3.86537950891926;-4.13908908658326;-4.08297985935889;-4.24841696642295;-4.00155193814253;-4.16398491718355;-3.95655618012099;-4.08702519490624;-5.23167713267387;-3.46809255205942;-5.44879849275541;-4.03159083922631;-4.22859320132302;-4.03100488843431;-3.9240338780289
331;-4.67349712873827;-5.22017203126064;-4.85603601000755;-4.09028224654382;-4.28796178867948;-4.51996005244034;-4.00352808604096;-4.5327893347659;-4.43038277665628;-4.54509950389679;-5.39144691138305;-4.64747871796641;-3.85966876564237;-4.57738292122503;-4.30593983793626;-3.91990359837492;-3.5457072618254;-4.00417871577813
332;-4.54464227698596;-4.50458351356375;-4.53374731678708;-3.7824191226236;-4.66521869921737;-3.98032113838369;-3.86658976176294;-4.38060458650941;-4.23944499254036;-4.32229285232676;-4.19284710102879;-4.84624417772084;-4.78489953522126;-3.91596147616924;-3.18303478003455;-5.41012014604527;-4.66057035021602;-3.91256115110824
333;-4.65424685746406;-4.45456029690258;-4.29262504172472;-3.85133228154424;-3.94030062674334;-3.89092965254576;-4.04646175681853;-4.01623236945747;-4.07843520644882;-3.98262901362398;-4.26649370671369;-3.02070870746233;-2.65898128515068;-3.95452769350378;-4.65321472983306;-4.12771576811001;-3.5682569587053;-4.40786221105257
334;-4.1355463329335;-4.69244954462653;-4.33667586145041;-4.20924352457284;-3.85722378008372;-3.79914084237846;-4.16076395112004;-4.27093762679189;-4.10175772954429;-5.48820706502335;-4.31900178134301;-4.54194817308189;-3.85658159567012;-4.21316797121385;-2.85374483289228;-3.39030680545479;-4.99702705869197;-4.03407675084617
335;-4.23630975810507;-4.33477038875413;-4.10352712070354;-3.93067977333996;-4.05304500837077;-3.52028078813297;-4.10638953488914;-4.18535672779843;-3.88489453115802;-3.8813595656303;-4.70765511837693;-4.05916422557117;-2.95229575133189;-3.80488464470073;-3.28084225000111;-3.36007495190452;-3.5664864333486;-3.25219362297349
336;-4.64730301679895;-4.41494953923536;-4.55253093265749;-4.17873311588799;-4.2725024039469;-4.43017466787864;-4.44093988586962;-4.42207762916888;-4.19397179196929;-3.69208615103698;-4.39766443457213;-3.69914800479947;-4.09243998411454;-6.08534614763521;-5.80033792928505;-4.76694921135502;-4.04573507030838;-3.48623414423368
337;-4.38099900598044;-4.30859728953327;-4.24666317680386;-3.86922697573858;-4.61570468445634;-3.83822433848206;-4.32887866985143;-4.32932758682637;-4.36735755372811;-5.18136336670831;-4.01992125975305;-3.89859634230403;-3.57582652054143;-3.94913437484883;-4.29478643446799;-4.37608725922483;-4.68423006692853;-3.77152452523389
338;-4.54537784881342;-4.37818147108649;-4.09755903947919;-4.38245405971333;-4.9176666384491;-3.76460790585681;-4.07144844446586;-4.38351590999125;-3.9328836091515;-4.08500891942697;-3.79527491917103;-3.99857448413658;-3.52992910419711;-4.8295388738698;-4.21717250366447;-4.65921964291943;-5.00815561112286;-4.00144449415109
339;-4.15338289387896;-4.29258083794354;-4.05963568474838;-4.01766286097573;-5.11596757991319;-4.33083179012556;-4.22278991459377;-4.51811905500189;-3.95782331624607;-4.93559704660979;-3.99181501826898;-4.23052928358907;-3.82978347140895;-4.82459923398795;-3.61753288973271;-3.68989216185634;-4.83728569526272;-5.2037387764658
340;-4.17581512470651;-4.29338124334856;-4.17107517885593;-4.01882594738125;-4.77866391945235;-3.88909280258005;-4.47072814724943;-4.40042906864715;-4.26049622521957;-3.91541316176813;-3.60326912155882;-4.43886569476387;-3.49517309552292;-3.42073331613343;-4.64021744770778;-4.73531096345524;-4.73967650726917;-4.65912251962283
341;-3.96698967567907;-4.27889670636338;-3.99394291506278;-4.00057018911148;-4.64087983754166;-3.89265015541157;-4.26034136637927;-4.32397479173997;-4.04481415584581;-3.81841592116163;-4.34915121757204;-4.78636163800457;-3.64363348227507;-5.52202952335126;-4.49121814536836;-5.00338213398867;-4.03378803823277;-4.17519666136848
342;-4.48916666086189;-4.43959740790301;-4.25021920421636;-4.74343825037775;-5.7967916627796;-5.04567413992727;-4.6535946147365;-4.89595266163631;-4.79667297838381;-4.39008950928338;-4.44547338472379;-4.02956378338342;-5.25252695572954;-4.32240673036718;-5.24620217347671;-4.62068219945152;-3.78699567399845;-4.15977650924671
343;-4.80814738006379;-4.74915274719515;-4.61986251812346;-5.28923975824693;-5.95380410602541;-5.88322365028188;-5.16011238598837;-5.72169730252392;-5.59982142278763;-4.60510376134511;-4.49248163235324;-4.92811412677533;-7.59943964724296;-6.77807632941204;-7.45584138530367;-4.77147763459734;-4.46622561503114;-4.23945918810989
344;-4.71389297128942;-4.67654230263666;-4.51267047435752;-5.15264263272185;-4.83621440161871;-4.83623995815085;-5.1044956446299;-5.3519677252119;-5.0511702671824;-4.39357601017166;-4.88348836626353;-4.08027406570011;-4.40091078860608;-4.46588193237286;-4.32421535450171;-5.23509572078957;-5.94572336852228;-5.4147049274722
345;-4.92354852564904;-5.04402905124091;-5.02104654357718;-4.80610046484689;-5.36152030352971;-5.43052470786401;-5.14833419905953;-5.23489038823329;-5.11262545063565;-5.27252554005213;-5.42019869678996;-4.86903158260152;-5.31038605684204;-4.81580519478709;-4.01259003927898;-3.72664168523769;-5.32026693239201;-5.34142877837951
346;-5.0442794080462;-5.03386196521049;-4.93743820193366;-5.14647202826083;-5.51571891671717;-5.66827405707094;-5.24027297421916;-5.54208265141825;-5.12010346296595;-4.66957617361129;-4.86935362510078;-5.20131049968001;-5.33488055878035;-7.34001036984867;-5.08841827778991;-4.3369386805854;-5.27046959256579;-4.85192605632796
347;-5.04896599817184;-5.2664429190618;-4.7912172515831;-5.07845515676219;-5.841664565509;-5.55560715949871;-5.32356410578333;-5.4402081025641;-5.19555773172148;-4.80459272508939;-5.58871831674697;-4.16357832202438;-5.17212398475102;-4.73383623155048;-5.3846149073284;-4.85942034185463;-4.55824166768875;-3.8706421741966
348;-5.25886620978888;-5.61501305612802;-5.36076312428309;-5.76645954345693;-5.26685143063722;-5.73410569724898;-5.10466077746238;-5.74030190595251;-5.53065736210609;-5.32739723554739;-5.17431309436322;-4.31643212380144;-5.23498470201757;-5.40999848660973;-5.30472701048613;-6.5033296453518;-4.78287759344301;-6.09244154560449
349;-5.36486772606909;-4.84202332308928;-5.33933870034048;-4.9841457702778;-5.07527501756003;-5.1234613237537;-4.83204754781854;-5.04029476012006;-5.06213855660233;-5.33107852473471;-4.6448863559507;-4.94774183656408;-4.08505691709242;-5.8849467442765;-4.80821735855831;-5.28881445330641;-6.58777965489927;-3.80900242140514
350;-6.34905911894222;-5.69729834499429;-5.94586348312638;-6.24145465353415;-6.75901266044226;-6.81154497227684;-6.74097045183394;-6.62558239901457;-6.44183266207062;-6.8030881542859;-5.32415312506689;-4.42836552124388;-6.03805726967629;-6.6507515908028;-6.16114665054499;-5.70146131116098;-5.90799287479785;-6.13873165491958
351;-6.10077237396675;-6.02676029850128;-5.91077752927446;-5.94989024573742;-5.66001732445456;-5.88600631979963;-6.08405875686494;-6.44501169136779;-6.46076340110761;-7.50947816521299;-6.88641454616864;-5.8336647675722;-5.90011513098011;-6.1539465298784;-4.65706312542982;-5.55228906910377;-7.39664577975136;-5.39077367073715
352;-7.23250482292276;-7.41060465467885;-6.70206209024127;-7.69127816767172;-8.05173093235061;-7.74631956579414;-8.12739757442951;-8.50894567134705;-8.35595048491165;-7.02919614757764;-5.60337751983147;-6.28890208767997;-7.63308736236041;-7.60558361315766;-7.85097090858193;-5.6825853928152;-7.44482880483869;-8.15916025046818
353;-7.79660064339495;-7.74406490278984;-7.53857405904179;-9.58671083291972;-9.4896715158929;-8.86597011095155;-9.20711412365687;-9.31751511346702;-9.11281368450007;-8.37600874893947;-6.51819042921215;-7.29750050061063;-9.77530187176266;-8.30640130450874;-8.14707933373643;-10.5821035615256;-7.77305609095539;-9.16640629233439
354;-7.29077515816724;-7.98219070478868;-7.45389564111967;-8.54084282813209;-10.0433238965098;-9.00961229829468;-9.21427045968567;-9.05011519865397;-9.15459547658292;-7.96527689169133;-8.64460456958837;-7.02455347093696;-11.188248510965;-8.53795323767392;-6.34136890581934;-8.45895398314421;-7.90744909391109;-8.54760555095071
355;-7.77686573184564;-7.56633583663584;-7.55589615235775;-8.9869493113413;-8.70064248042695;-8.92931271330094;-8.62599236702772;-9.16494798807168;-9.05318320596135;-6.96334759664368;-7.30625331825626;-7.00704289242978;-8.65861485768913;-7.41742490350471;-8.05441358949904;-7.34261385781842;-9.57927098282732;-6.89445735492167
356;-7.0049272486744;-7.22080170521817;-6.91438488600134;-8.92088894074648;-9.09094318498992;-7.9494796540362;-7.92323443392845;-8.53851437241339;-7.92507551725907;-6.22407314622612;-6.3126715134005;-6.04010628806213;-10.0600784352938;-8.45047936128723;-7.14248625694981;-8.52909448177731;-8.7553311716163;-7.99779750885292
357;-7.27572683966017;-7.57256135671273;-7.27377740762464;-8.0361368425623;-8.3371783769493;-7.97367817110863;-8.56554834517996;-8.78368888992675;-7.62609559192066;-6.61358797971921;-6.54211382652675;-6.98421731835675;-8.26842242540288;-7.29755420374088;-7.78895766905843;-6.85832537326973;-6.80986338299404;-8.15318383916228
358;-6.95017778480518;-7.39210801094604;-7.16652307621249;-7.888514881325;-8.46188499639629;-8.41382473838707;-7.6576138701002;-8.33516332852581;-7.50633604593819;-6.40231667997755;-6.88270752788198;-6.58197261777648;-7.89003655065687;-6.21943964891382;-7.9358978496227;-6.49956510673724;-6.59618808820385;-7.57319997003967
359;-7.23573542890506;-7.0411298580963;-7.00988186789234;-8.73313584884284;-8.73011724292374;-8.64181043505192;-8.26421599001652;-8.40634090423288;-8.1793611924287;-6.95780037167375;-6.7081892334411;-8.09658273296143;-9.13539153193064;-11.3264698836409;-11.2553376411763;-9.9968846863278;-7.9295764199847;-7.74811875419238
360;-6.63777150517652;-7.40752516290932;-6.95317529446858;-8.23733193528068;-8.03872730196432;-8.37641309078275;-7.69559031345503;-8.15206578234849;-8.53646669805894;-6.52798590863617;-6.93310775751113;-8.69687539754126;-8.6203796147744;-7.58697265921042;-7.53044693055884;-6.51042716823124;-9.11381930023031;-6.54626147629879
361;-6.39884780904704;-7.10406705860838;-6.90058227354055;-7.91769829672583;-7.97462480526395;-8.34747224283014;-7.53858198278694;-7.63695642455221;-7.96901965312165;-6.15480009780798;-7.47046439721636;-7.15165812452455;-5.82306280824647;-6.12287282425955;-6.18099162781416;-9.40699248519626;-8.52211604309601;-7.2292175237561
362;-6.12433689112549;-6.32801640743135;-6.69888386218154;-8.23835931482735;-8.23611706084714;-8.02680094861997;-7.97816691771437;-7.37823639477818;-7.46886955635215;-5.97646682091263;-6.02997504888009;-7.33407653440057;-9.09047088211416;-9.17994663286553;-7.98613535551625;-8.05801243379415;-8.22785086915016;-9.37345470582356
363;-6.88313777726562;-7.38938014401378;-6.86183811872511;-9.08849748456317;-8.96744626876614;-9.05628855513709;-8.51924621796331;-8.48709789198673;-8.89758911246865;-7.90520291104175;-8.18044785003917;-6.51223139401966;-6.71676336731814;-6.43295635948383;-8.65493987451189;-10.1941664494801;-7.84702715092794;-6.78654489230378
364;-6.54650055128577;-6.4275840362819;-6.45722070935093;-8.71509483094619;-9.01826714667951;-8.66777617919444;-8.10074852248293;-9.05500960243312;-8.24826307239006;-7.31551123899479;-6.56005759259161;-6.8027880627959;-6.86369375129042;-8.07667975107299;-10.1459429534681;-6.53006488714195;-7.59020708349243;-9.71841858291842
365;-7.29124420975562;-7.48131604868577;-7.5806144956882;-10.6598069516353;-9.63431152760731;-10.0079205361252;-8.93912941977217;-9.6190690803856;-9.57050761413573;-6.76558478939452;-7.01928367076813;-6.48266452821576;-11.8257218422217;-10.1937420679391;-9.0427223106908;-9.47971156551783;-8.84933722786376;-9.06683536693716
366;-7.12157208210089;-7.18627825240613;-6.68117252965633;-8.81810192414326;-9.48830743154716;-8.99854128907499;-8.40060268787182;-8.59887760970222;-8.82321019899253;-5.48307445623796;-7.8392110188413;-6.32763723542367;-8.59332796225441;-8.465934053177;-9.32864088536351;-5.66965890840346;-8.6003330990215;-8.95884454388078
367;-7.05960287664893;-7.24774186553158;-7.42002307856027;-8.33533006297759;-8.92079741048885;-8.57653745486057;-8.23211959252512;-8.4289839725944;-8.50071127914242;-6.31453592362154;-7.65417137161788;-6.94477964611981;-7.43375425892386;-6.8098754577314;-8.33949800065721;-5.66916760719493;-7.28472530696374;-7.05898133145423
368;-6.76527754590049;-7.35605683006288;-6.62691544445151;-7.89006706816532;-8.19866689181489;-7.83935056376132;-7.49251931661191;-8.24890681936975;-8.2208314409826;-6.97332189766391;-6.31067398868709;-8.43634600738024;-6.82731420241716;-6.72298728599614;-7.51862273235537;-6.59509290864755;-7.90658715400278;-7.86462161337923
369;-6.03400766858087;-6.71023474252;-6.7749181237676;-7.73647726129984;-7.19905239522457;-7.85861973461123;-7.23620618735712;-7.58061754569985;-7.47206746929899;-6.27057761240244;-5.95140807798212;-7.51383162717773;-7.12390336713566;-10.7595852783537;-8.03906992937099;-8.2876209052793;-8.07658240656278;-7.31168152538496
370;-5.93091993615556;-6.56313913585157;-6.63253497859871;-6.97013580429601;-7.61842048593899;-7.33130148448359;-7.14388402553263;-7.71701894015662;-7.12587822979302;-4.06791947235966;-6.524037036012;-6.44387915651604;-6.19288291423744;-5.81856045805586;-6.86299632939802;-7.01869518461181;-7.38064500759724;-6.42879515665144
371;-5.72107332218503;-5.8225439598796;-6.43075482841722;-7.3321187777549;-7.58040033177844;-7.69631949678893;-6.67695921162079;-6.94985883870611;-7.21658227758213;-4.78851480832599;-6.07208087801908;-5.49241978588778;-7.14652464484041;-8.65945009711603;-12.4490003279724;-5.91283857740351;-6.2891319066954;-6.65314271788667
372;-7.17146790120175;-7.11418658939662;-7.51423217315206;-7.0408168083276;-7.47915505367313;-7.05897897595002;-7.08908840612483;-7.67438436802139;-7.35930382542579;-7.24632733782651;-5.92071328294955;-5.99668591366957;-7.9458196779156;-8.60924470665992;-6.37806614997709;-7.34769411488618;-6.44739056199299;-6.06710956247687
373;-6.66996168209238;-6.63063935135408;-6.76007784740227;-6.85980074641116;-6.51921255877178;-7.02544182150039;-6.77972031170141;-7.09611643730187;-6.6040463429305;-7.43902431201208;-6.90564038272528;-5.29775816954533;-5.80239488083834;-7.35988243536644;-6.04602946730017;-5.57595001101237;-6.37957406514312;-6.9669268962436
374;-8.45078842174022;-8.93734562177757;-8.26085625915264;-8.72556499444563;-9.07657218509989;-8.65208156223151;-9.37337903051089;-9.06280003227411;-9.02998611327127;-5.99618076722816;-7.49660726740915;-7.36924405152569;-8.6263537764289;-9.02755816958089;-11.2876841836915;-10.0253170597403;-11.9112007200175;-9.30946185813886
375;-7.26840841579531;-8.12294444402874;-8.03111915208954;-8.14532245453739;-7.78241917403088;-7.60467021445228;-8.79846794634269;-9.04726783774623;-8.63648692479227;-6.12244383582711;-7.61035215537967;-8.26061315916878;-9.64849638375155;-7.81486180958229;-8.45001093757053;-9.00080146703019;-9.3879596962404;-7.8192136075018
376;-7.66382351949397;-8.06719655497711;-7.01788774428816;-8.30446097851273;-9.33452206574263;-8.6407644546044;-8.52062425277652;-8.60532525832138;-8.05363499039782;-6.44797120095203;-5.60922936702827;-8.67233982950809;-6.76748262367024;-9.44724462550543;-8.31668656926964;-7.66798178545947;-8.81105123990377;-7.94560559873838
377;-7.15959272155213;-7.036629806639;-7.37456186941573;-7.54932599305295;-8.15960438752353;-7.79631087348713;-7.93143311087097;-8.00272599048894;-8.28489084799143;-6.6049625605399;-6.35367859908503;-6.55958858032687;-8.07266984454827;-6.89115876389117;-7.65724940222349;-7.03599523477341;-7.21750480063219;-8.30948301036822
378;-7.00614084742352;-7.1930248127904;-6.92684121340345;-7.31261756152594;-8.05887795153735;-6.9638171474927;-7.74487274373831;-7.90774459677595;-7.78893509270679;-7.70837059496607;-6.79705008726361;-5.59771286478163;-8.39590588283384;-7.25608027487342;-7.40383708772031;-6.71184551519546;-6.93699789572116;-8.32028448873524
379;-7.47743616354509;-7.08945272461293;-7.94547181085037;-7.23487321405319;-7.91089314188737;-6.34961377719953;-7.18633613392241;-7.39016613229875;-7.45502649162399;-6.4635916789047;-8.21124475645966;-7.27236420721533;-8.74683978739871;-6.02795978942923;-7.41283378846761;-7.25689288550311;-6.48763090991229;-7.1203637431945
380;-7.06073753596948;-6.61229609528827;-7.47026101571816;-6.95668692055582;-6.9915483831061;-7.31595435018888;-7.13900507064044;-7.45346332193843;-7.33630066825174;-6.69546954622689;-5.56999597615788;-5.69364075034235;-6.75485902820523;-5.8616991372204;-6.47546339028437;-5.88718432581613;-6.67003253739755;-6.90832455591351
381;-6.86251455530807;-6.63235075100485;-7.44075372842515;-6.9931245571626;-6.17070914909837;-6.26855777218068;-7.09554294107994;-7.36144174382899;-7.00646416203694;-6.73036376805766;-5.92469689381465;-5.45200046999385;-6.94799827124806;-6.58471718476935;-6.02129650270036;-5.50221206776789;-7.59520688007096;-6.88883030462243
382;-6.59726557472742;-6.72791104292531;-6.86386566701782;-6.4999402288306;-6.75879453605748;-6.70684956290339;-7.02959311337768;-6.68042611209997;-7.05322099532424;-7.70587358561373;-6.18531640830383;-5.66600733869881;-7.1995662304085;-5.60966858488998;-8.61401324756536;-7.46408391140405;-5.83780733610462;-7.05839798646276
383;-6.48611364660407;-6.2629688340125;-6.51368800707877;-6.61005612137022;-6.36173989479687;-6.58012604381591;-6.37334970496704;-6.49346834639101;-6.48697648983451;-5.57088226507046;-4.95956558323283;-5.9529797757221;-5.61705531049078;-5.92610636993537;-7.03609403817649;-5.8385979833985;-6.33059925816428;-6.54636782279793
384;-6.45671508520139;-6.39732001674647;-6.9747558956654;-6.33078371846156;-6.51833333644562;-6.38582745049369;-6.45870037924834;-6.77107735241928;-6.5164665923541;-6.96019141469127;-6.18099980763006;-7.43545795085724;-6.28265400045769;-6.28086967320463;-5.9391659617314;-5.75890371870814;-4.82767861240026;-6.44649623297751
385;-6.40662382677205;-6.26835805360718;-6.73419307840479;-6.65285779471811;-6.00322986403999;-6.21610915830376;-6.58717471284544;-6.58420334132002;-6.39135362748504;-6.7391114766368;-5.86288532840764;-6.54384961106652;-9.77821814057116;-6.12124499993945;-6.27849651298337;-5.41810444637121;-4.27682270423023;-6.62118650930123
386;-6.55469019891653;-6.56502874597958;-7.03204017587708;-7.12779702483983;-7.01696575510194;-7.32890591762832;-6.73137848562777;-7.65445475939511;-6.88110043598634;-5.8118886133067;-5.97711047447253;-7.99328721032497;-5.55981867853248;-5.17703517660793;-8.31534512451461;-6.27883110582272;-6.57941236471167;-6.45763300225009
387;-6.43688078297091;-6.10718059166208;-6.68388263452475;-6.67020712928264;-6.88964088578074;-6.9041458159615;-6.89937752081933;-7.28846779297927;-6.70306765378504;-5.23174448491491;-6.1378691110655;-5.36486999239083;-6.71252790985854;-7.83502867162573;-7.31652834315543;-5.7647257779693;-6.34662918280868;-6.7209088501153
388;-6.81862352063947;-6.29777766774082;-6.79159578334467;-7.03112757765352;-7.4025348263351;-7.34161500585571;-6.95701103938408;-7.29796053769322;-7.42592115943369;-5.67127244755103;-5.45705068342903;-6.05657653161678;-7.51918264756378;-7.65126074081122;-7.18551153601234;-5.85863940416475;-7.20184145210325;-6.73105702072424
389;-5.98870391821656;-6.34313515254578;-6.5654471554927;-7.52668630152886;-7.61863364101616;-7.53698597703668;-6.87526719377462;-6.87580385332109;-7.04624929219705;-6.11367808408364;-6.5223993075016;-7.74341492390967;-8.81181625502608;-9.04963588143514;-6.93588463181425;-5.81933078375898;-7.27135195704686;-6.12216830826139
390;-6.1268743162745;-6.30185468192609;-6.22885514301466;-7.44138957617281;-7.85130939993569;-7.18697720469531;-7.32011679212223;-7.01339276560427;-6.98667926623516;-6.03177384257658;-4.80258692479628;-4.99145517112376;-7.77443256279115;-5.57298662763651;-6.7114928964042;-5.63457828879851;-7.03136134319123;-6.15501496478362
391;-6.11302214511218;-6.37607141393047;-6.55924684686024;-8.27121863022191;-7.74143043168816;-8.06081295878325;-7.16855245632925;-7.38701251741541;-7.57232935138183;-5.95516691031752;-5.52891928587033;-8.18785100893248;-6.81107950839111;-7.50612343966288;-8.18296883601352;-7.71713160096624;-7.17686244586747;-10.2839185374502
392;-6.42591889908577;-6.89215926903319;-6.67058379441277;-8.43479074799128;-8.85529625141498;-8.41043032346578;-7.58553718003776;-7.55766824553548;-7.5436747766137;-6.09282821522913;-6.01490910070463;-8.20431997487856;-7.57129322203346;-9.92710968142898;-10.7665865732013;-11.6598883488752;-7.90094851123017;-5.92760664282937
393;-6.35537835433122;-6.44901896577233;-6.55407519733309;-7.9971012536929;-7.903063675605;-8.26518526598927;-7.13101383822013;-7.07525973765683;-7.93405483958187;-6.12707556788313;-7.01413396765094;-5.13708809987845;-6.82470002391731;-7.58548756735532;-7.2930763609435;-8.23513231316605;-7.36904429192175;-7.84172001656291
394;-5.91753917348498;-6.02243755761145;-6.68521635779644;-7.53507122936382;-7.42815579091993;-7.42041060893397;-6.7620158509231;-7.1741724862901;-7.07598839060086;-4.76481526783024;-5.78838291000084;-6.20079267385178;-7.67450533204171;-6.95354273826437;-6.6567437432338;-6.96462663151487;-7.19238014185273;-6.99371223519435
395;-5.78328991684076;-6.05449159554088;-6.43544264793438;-7.29409527004063;-7.77228520046127;-7.09369913453896;-6.82458371996888;-6.62774229955757;-6.81359102768867;-7.13398391169134;-6.19836235410408;-5.51460920180657;-6.90455358887284;-6.32590653060096;-7.14617678163278;-6.83377571037008;-7.08197349736708;-6.29690628139394
396;-5.6460602967661;-5.67513007750458;-6.0392209340613;-7.20195158744875;-7.38818313556852;-6.99813499023759;-6.50727591583607;-6.4734585015784;-6.55178591222484;-5.16020864629289;-5.15849467280678;-7.61533007796587;-6.95580675633658;-5.82212706683718;-7.7006121511559;-6.55733037270241;-5.58372506663436;-5.79996491120003
397;-6.20266205543741;-7.04846382384483;-6.59121863341989;-7.04146490654424;-6.73449979299684;-6.49225902674877;-6.31386459984153;-6.41539794172077;-6.7984908216484;-5.76997217091133;-7.01329955760953;-7.39668015732447;-6.21336893867818;-7.712937011328;-6.20645216969247;-5.34922655704555;-7.40777650155717;-5.44078745435493
398;-6.1499938611417;-6.48554177577506;-6.19072822006134;-6.65267463879783;-6.63650800204959;-6.69497653205154;-6.2378291741773;-6.2948522083144;-6.46738925022091;-6.20476489375301;-7.36591673788764;-6.84717211610775;-6.16585923442245;-7.99009162680049;-6.97859429453015;-6.85903567464381;-6.83492107629125;-6.81070779047931
399;-5.86246252943487;-5.87361547385264;-6.18654647287898;-6.51444601472936;-6.22043281593982;-6.64957613831995;-6.33088362937087;-6.38985948217846;-6.02997772361456;-4.66098949441338;-5.95918721101775;-6.67546601341328;-6.04828661497389;-5.65955137753516;-7.44596248593065;-5.03164269052193;-4.51092275188006;-6.40188142378944
400;-5.68141453191033;-5.56711134429932;-6.20990530535022;-6.11016470021924;-6.15956884276712;-6.0637495603911;-5.60109609586316;-5.84053947236154;-6.06984826188011;-6.01282519701566;-6.03656222402652;-5.54394279866443;-5.50024130531281;-7.46340300278546;-6.84474090718879;-5.11366848596341;-5.10325654500559;-6.28272236616604
401;-6.1495102597076;-6.32921382380928;-6.20958994732743;-6.01612060225553;-6.26116489015918;-5.17337052731592;-5.67363231202806;-5.70051441776354;-6.16550030642255;-6.13369764791142;-6.75108086556364;-8.57063396693361;-4.6587096145961;-5.17312082624135;-6.33803315891742;-6.13618267049418;-4.44910804025108;-6.52647214358259
402;-6.04432964597682;-6.2480727443689;-6.36661886610677;-6.59546133850203;-6.3721320448974;-6.51053836889418;-5.80967634705879;-6.1569560921464;-6.35753602277323;-5.72064599061354;-5.74280486938247;-6.56351904688255;-6.07001819265704;-6.50711246845779;-5.38835515373857;-5.35974532831872;-5.68760414619056;-5.7735050713837
403;-6.5312579574107;-7.38459223701598;-7.19823107483021;-7.5610634238549;-8.84049560181177;-7.70645347744848;-7.20925347573325;-7.55627564114715;-7.35189290433046;-6.9904892864714;-6.50850331520298;-5.8037331046815;-7.81832375977185;-7.90794049370678;-6.70414010526064;-7.16869983615153;-5.83727689811466;-7.1554550344022
404;-6.71623311738689;-7.39218524857281;-6.75496832893025;-7.89687996544901;-8.07010619541916;-7.47409554034029;-7.36302357300567;-7.43024538124736;-7.4917429650195;-5.94725519615358;-7.14934953360802;-10.6360958592541;-6.6106234719023;-7.16801360435318;-7.45898879544497;-6.40667799259736;-8.40974054794678;-5.56146422333409
405;-6.41422517844799;-6.40409021722533;-6.50722836438187;-7.3573385706707;-7.25053200559701;-7.15416067695355;-6.73322186994053;-7.39753887539231;-7.38568529728126;-6.01413172388329;-8.47892098965925;-6.88857449907262;-5.3490349821345;-7.56182091948643;-7.78136902787822;-8.04515894974782;-5.80132517600666;-7.08311218724077
406;-5.92928531006853;-6.07555863411689;-6.08118760657064;-7.24743882439581;-7.45809492196709;-6.76813743070016;-6.43728806213386;-6.69210224767426;-7.18069686565327;-6.11994484850497;-5.64807549467024;-5.98358238089248;-7.02127090357512;-6.74585549865647;-5.40662860735607;-6.90518274331003;-5.27363315147342;-5.75605758697439
407;-6.19040105347376;-6.67041466224256;-6.5722608406396;-7.02866538531507;-6.93613929166505;-7.03454793592398;-6.68212129655317;-6.779054229559;-6.5260041651086;-5.76056177839412;-5.93814548888431;-5.86633560844278;-6.04887284892499;-6.53926047277437;-8.71817899406954;-6.10671238139658;-6.0388344148904;-6.208716225411
408;-6.11720169587952;-6.44906320458153;-6.03101897778425;-6.49519954977445;-6.71349561499498;-6.53903966026122;-6.39486545542036;-6.13066784388835;-6.41023551774207;-5.65623314388391;-6.15819195911611;-4.71234645661631;-7.29323457980104;-6.89671786250683;-4.84815190408188;-7.46578993810002;-5.61402585777023;-4.96023710568866
409;-5.86117346573478;-6.09402671187302;-5.87945243562633;-6.20502068299421;-6.81901767611282;-6.3000542315052;-6.02885998311078;-5.94216760596235;-6.80584275422921;-5.14814459895629;-5.33262308858437;-5.62364200750833;-6.24388064847605;-7.1417810832107;-4.83582542818736;-8.64367418278951;-6.83132100734782;-7.0817043683656
